country,year,infant_mortality,life_expectancy,fertility,population,gdp,continent,region
El Salvador,2011,16.5,74.3,2.24,6055208,16061419231,Americas,Central America
Greenland,2011,NA,71.2,2.12,56441,NA,Americas,Northern America
Grenada,2011,11.8,71,2.22,105070,578532803.6,Americas,Caribbean
Guatemala,2011,27.5,71.6,3.91,15049280,27838549513,Americas,Central America
Guyana,2011,33.5,65.6,2.64,755883,NA,Americas,South America
Haiti,2011,57.5,62.4,3.28,10144890,3903820659,Americas,Caribbean
Honduras,2011,19.9,72.2,3.1,7621414,10942129113,Americas,Central America
Jamaica,2011,15.1,74.6,2.31,2752358,9927059667,Americas,Caribbean
Mexico,2011,13.8,75.7,2.25,120365271,719742387372,Americas,Central America
Nicaragua,2011,21.3,77.4,2.59,5807787,5494417083,Americas,Central America
Panama,2011,16.5,77.4,2.52,3681979,23764034404,Americas,Central America
Paraguay,2011,19.8,74,2.93,6293763,10886238238,Americas,South America
Peru,2011,15.6,78.5,2.48,29759891,98901255440,Americas,South America
Puerto Rico,2011,NA,77.4,1.65,3701997,NA,Americas,Caribbean
St. Lucia,2011,13.9,74.6,1.96,179278,782128965.2,Americas,Caribbean
St. Vincent and the Grenadines,2011,18.2,71,2.05,109341,509866725.9,Americas,Caribbean
Suriname,2011,21.4,71,2.32,523439,NA,Americas,South America
Trinidad and Tobago,2011,20.4,71.9,1.8,1334790,13906084266,Americas,Caribbean
United States,2011,6.1,78.9,1.9,312390368,11744219459693,Americas,Northern America
Uruguay,2011,10.3,76.3,2.07,3385610,32274699322,Americas,South America
Venezuela,2011,14.1,74.8,2.44,29427631,166062245436,Americas,South America
Antigua and Barbuda,2012,6.8,76.1,2.1,89069,NA,Americas,Caribbean
Argentina,2012,12.3,76.1,2.19,42095224,NA,Americas,South America
Aruba,2012,NA,75.32,1.68,102393,NA,Americas,Caribbean
Bahamas,2012,10.9,72.7,1.89,372388,NA,Americas,Caribbean
Barbados,2012,13,75.4,1.85,281580,NA,Americas,Caribbean
Belize,2012,15.5,71.3,2.72,336707,NA,Americas,Central America
Bolivia,2012,34,72.4,3.26,10238762,NA,Americas,South America
Brazil,2012,14.3,74,1.81,202401584,NA,Americas,South America
Canada,2012,4.7,81.6,1.66,34868151,NA,Americas,Northern America
Chile,2012,7.4,79.1,1.83,17388437,NA,Americas,South America
Colombia,2012,14.9,77.3,2.32,46881018,NA,Americas,South America
Costa Rica,2012,8.8,80,1.81,4654148,NA,Americas,Central America
Cuba,2012,4.6,78,1.45,11342631,NA,Americas,Caribbean
Dominican Republic,2012,27.1,74.7,2.52,10155036,NA,Americas,Caribbean
Ecuador,2012,20.1,75.5,2.59,15419493,NA,Americas,South America
El Salvador,2012,16,74.5,2.21,6072233,NA,Americas,Central America
Greenland,2012,NA,71.6,2.02,56344,NA,Americas,Northern America
Grenada,2012,11.5,71.1,2.19,105476,NA,Americas,Caribbean
Guatemala,2012,26.6,72.1,3.84,15368759,NA,Americas,Central America
Guyana,2012,33.3,65.9,2.59,758410,NA,Americas,South America
Haiti,2012,56.2,62.9,3.21,10288828,NA,Americas,Caribbean
Honduras,2012,19.2,72.3,3.05,7736131,NA,Americas,Central America
Jamaica,2012,14.8,74.7,2.28,2762965,NA,Americas,Caribbean
Mexico,2012,13.1,75.7,2.22,122070963,NA,Americas,Central America
Nicaragua,2012,20.6,77.5,2.54,5877034,NA,Americas,Central America
Panama,2012,16,77.5,2.49,3743761,NA,Americas,Central America
Paraguay,2012,19.2,74.1,2.9,6379162,NA,Americas,South America
Peru,2012,14.9,78.7,2.45,30158768,NA,Americas,South America
Puerto Rico,2012,NA,77.7,1.64,3695674,NA,Americas,Caribbean
St. Lucia,2012,13.6,74.7,1.94,180890,NA,Americas,Caribbean
St. Vincent and the Grenadines,2012,17.8,71.1,2.02,109334,NA,Americas,Caribbean
Suriname,2012,20.8,71.3,2.29,528535,NA,Americas,South America
Trinidad and Tobago,2012,19.7,72,1.8,1341579,NA,Americas,Caribbean
United States,2012,6.1,79,1.9,314799465,NA,Americas,Northern America
Uruguay,2012,10,76.3,2.06,3396753,NA,Americas,South America
Venezuela,2012,13.8,74.6,2.42,29854238,NA,Americas,South America
Antigua and Barbuda,2013,6.4,76.2,2.09,89985,NA,Americas,Caribbean
Argentina,2013,11.9,76.2,2.18,42538304,NA,Americas,South America
Aruba,2013,NA,75.46,1.67,102921,NA,Americas,Caribbean
Bahamas,2013,10.5,72.9,1.89,377841,NA,Americas,Caribbean
Barbados,2013,12.7,75.5,1.85,282503,NA,Americas,Caribbean
Belize,2013,15.1,71.3,2.68,344193,NA,Americas,Central America
Bolivia,2013,32.8,72.7,3.22,10399931,NA,Americas,South America
Brazil,2013,14.3,74.1,1.8,204259377,NA,Americas,South America
Canada,2013,4.6,81.6,1.67,35230612,NA,Americas,Northern America
Chile,2013,7.3,79.1,1.82,17575833,NA,Americas,South America
Colombia,2013,14.5,77.5,2.29,47342363,NA,Americas,South America
Costa Rica,2013,8.7,80.1,1.8,4706433,NA,Americas,Central America
Cuba,2013,4.4,78,1.45,11362505,NA,Americas,Caribbean
Dominican Republic,2013,26.7,74.9,2.48,10281408,NA,Americas,Caribbean
Ecuador,2013,19.5,75.6,2.56,15661312,NA,Americas,South America
El Salvador,2013,15.4,74.6,2.18,6089644,NA,Americas,Central America
Greenland,2013,NA,71.8,2.08,56265,NA,Americas,Northern America
Grenada,2013,11.4,71.2,2.17,105902,NA,Americas,Caribbean
Guatemala,2013,25.9,72.3,3.78,15690793,NA,Americas,Central America
Guyana,2013,33,66.2,2.55,761033,NA,Americas,South America
Haiti,2013,54.8,63.4,3.15,10431249,NA,Americas,Caribbean
Honduras,2013,18.6,72.6,3,7849059,NA,Americas,Central America
Jamaica,2013,14.4,74.8,2.26,2773215,NA,Americas,Caribbean
Mexico,2013,12.5,75.4,2.19,123740109,NA,Americas,Central America
Nicaragua,2013,20,77.6,2.5,5945646,NA,Americas,Central America
Panama,2013,15.5,77.6,2.47,3805683,NA,Americas,Central America
Paraguay,2013,18.6,74.1,2.86,6465669,NA,Americas,South America
Peru,2013,14.2,79.1,2.42,30565461,NA,Americas,South America
Puerto Rico,2013,NA,77.9,1.64,3690591,NA,Americas,Caribbean
St. Lucia,2013,13.3,74.7,1.91,182305,NA,Americas,Caribbean
St. Vincent and the Grenadines,2013,17.4,70.8,2,109327,NA,Americas,Caribbean
Suriname,2013,20.1,71.6,2.27,533450,NA,Americas,South America
Trinidad and Tobago,2013,19.2,72.1,1.8,1348240,NA,Americas,Caribbean
United States,2013,5.9,79.1,1.98,317135919,NA,Americas,Northern America
Uruguay,2013,9.5,76.4,2.05,3407969,NA,Americas,South America
Venezuela,2013,13.5,74.7,2.39,30276045,NA,Americas,South America
Antigua and Barbuda,2014,6.1,76.3,2.08,90900,NA,Americas,Caribbean
Argentina,2014,11.5,76.3,2.16,42980026,NA,Americas,South America
Aruba,2014,NA,75.59,1.67,103441,NA,Americas,Caribbean
Bahamas,2014,10.2,73.5,1.88,383054,NA,Americas,Caribbean
Barbados,2014,12.3,75.6,1.85,283380,NA,Americas,Caribbean
Belize,2014,14.6,71.5,2.64,351706,NA,Americas,Central America
Bolivia,2014,31.7,72.9,3.18,10561887,NA,Americas,South America
Brazil,2014,14.4,74.3,1.79,206077898,NA,Americas,South America
Canada,2014,4.4,81.7,1.68,35587793,NA,Americas,Northern America
Chile,2014,7.2,79.2,1.81,17762647,NA,Americas,South America
Colombia,2014,14.1,77.8,2.26,47791393,NA,Americas,South America
Costa Rica,2014,8.6,80.2,1.78,4757606,NA,Americas,Central America
Cuba,2014,4.1,78.1,1.45,11379111,NA,Americas,Caribbean
Dominican Republic,2014,26.2,75.1,2.45,10405943,NA,Americas,Caribbean
Ecuador,2014,19,75.8,2.53,15902916,NA,Americas,South America
El Salvador,2014,14.9,74.8,2.16,6107706,NA,Americas,Central America
Greenland,2014,NA,72,NA,56211,NA,Americas,Northern America
Grenada,2014,11.1,71.4,2.15,106349,NA,Americas,Caribbean
Guatemala,2014,25.1,72.4,3.72,16015494,NA,Americas,Central America
Guyana,2014,32.6,66.4,2.5,763893,NA,Americas,South America
Haiti,2014,53.5,63.8,3.09,10572029,NA,Americas,Caribbean
Honduras,2014,18,72.8,2.95,7961680,NA,Americas,Central America
Jamaica,2014,13.9,74.8,2.24,2783301,NA,Americas,Caribbean
Mexico,2014,11.9,75.6,2.16,125385833,NA,Americas,Central America
Nicaragua,2014,19.4,77.8,2.46,6013913,NA,Americas,Central America
Panama,2014,15.1,77.9,2.44,3867535,NA,Americas,Central America
Paraguay,2014,18.1,74.3,2.83,6552518,NA,Americas,South America
Peru,2014,13.6,79.3,2.39,30973148,NA,Americas,South America
Puerto Rico,2014,NA,78.2,1.63,3686517,NA,Americas,Caribbean
St. Lucia,2014,13,74.8,1.89,183645,NA,Americas,Caribbean
St. Vincent and the Grenadines,2014,17,71.1,1.97,109360,NA,Americas,Caribbean
Suriname,2014,19.5,71.8,2.24,538248,NA,Americas,South America
Trinidad and Tobago,2014,18.7,72.3,1.8,1354483,NA,Americas,Caribbean
United States,2014,5.7,79.1,1.97,319448634,NA,Americas,Northern America
Uruguay,2014,9.1,76.6,2.04,3419516,NA,Americas,South America
Venezuela,2014,13.2,74.8,2.36,30693827,NA,Americas,South America
Antigua and Barbuda,2015,5.8,76.4,2.06,91818,NA,Americas,Caribbean
Argentina,2015,11.1,76.5,2.15,43416755,NA,Americas,South America
Aruba,2015,NA,75.72,1.66,103889,NA,Americas,Caribbean
Bahamas,2015,9.9,73.7,1.88,388019,NA,Americas,Caribbean
Barbados,2015,12,75.7,1.86,284215,NA,Americas,Caribbean
Belize,2015,14.2,71.7,2.6,359287,NA,Americas,Central America
Bolivia,2015,30.6,73.2,3.14,10724705,NA,Americas,South America
Brazil,2015,14.6,74.4,1.78,207847528,NA,Americas,South America
Canada,2015,4.3,81.7,1.68,35939927,NA,Americas,Northern America
Chile,2015,7,79.4,1.8,17948141,NA,Americas,South America
Colombia,2015,13.6,78,2.23,48228704,NA,Americas,South America
Costa Rica,2015,8.5,80.3,1.77,4807850,NA,Americas,Central America
Cuba,2015,4,78.2,1.45,11389562,NA,Americas,Caribbean
Dominican Republic,2015,25.7,75.3,2.42,10528391,NA,Americas,Caribbean
Ecuador,2015,18.4,75.9,2.5,16144363,NA,Americas,South America
El Salvador,2015,14.4,74.9,2.14,6126583,NA,Americas,Central America
Greenland,2015,NA,72.1,NA,56186,NA,Americas,Northern America
Grenada,2015,10.8,71.5,2.13,106825,NA,Americas,Caribbean
Guatemala,2015,24.3,72.6,3.66,16342897,NA,Americas,Central America
Guyana,2015,32,66.8,2.47,767085,NA,Americas,South America
Haiti,2015,52.2,64.3,3.03,10711067,NA,Americas,Caribbean
Honduras,2015,17.4,73,2.91,8075060,NA,Americas,Central America
Jamaica,2015,13.5,75,2.21,2793335,NA,Americas,Caribbean
Mexico,2015,11.3,75.9,2.13,127017224,NA,Americas,Central America
Nicaragua,2015,18.8,78,2.42,6082032,NA,Americas,Central America
Panama,2015,14.6,78.2,2.42,3929141,NA,Americas,Central America
Paraguay,2015,17.5,74.4,2.8,6639123,NA,Americas,South America
Peru,2015,13.1,79.5,2.36,31376670,NA,Americas,South America
Puerto Rico,2015,NA,78.5,1.62,3683238,NA,Americas,Caribbean
St. Lucia,2015,12.7,74.8,1.87,184999,NA,Americas,Caribbean
St. Vincent and the Grenadines,2015,16.6,71.2,1.95,109462,NA,Americas,Caribbean
Suriname,2015,19,72,2.22,542975,NA,Americas,South America
Trinidad and Tobago,2015,18.2,72.4,1.79,1360088,NA,Americas,Caribbean
United States,2015,5.6,79.1,1.97,321773631,NA,Americas,Northern America
Uruguay,2015,8.7,76.8,2.03,3431555,NA,Americas,South America
Venezuela,2015,12.9,74.8,2.34,31108083,NA,Americas,South America
Antigua and Barbuda,2016,NA,76.5,NA,NA,NA,Americas,Caribbean
Argentina,2016,NA,76.7,NA,NA,NA,Americas,South America
Aruba,2016,NA,75.85,NA,NA,NA,Americas,Caribbean
Bahamas,2016,NA,73.9,NA,NA,NA,Americas,Caribbean
Barbados,2016,NA,75.8,NA,NA,NA,Americas,Caribbean
Belize,2016,NA,71.9,NA,NA,NA,Americas,Central America
Bolivia,2016,NA,73.5,NA,NA,NA,Americas,South America
Brazil,2016,NA,74.5,NA,NA,NA,Americas,South America
Canada,2016,NA,81.7,NA,NA,NA,Americas,Northern America
Chile,2016,NA,79.6,NA,NA,NA,Americas,South America
Colombia,2016,NA,78.2,NA,NA,NA,Americas,South America
Costa Rica,2016,NA,80.4,NA,NA,NA,Americas,Central America
Cuba,2016,NA,78.3,NA,NA,NA,Americas,Caribbean
Dominican Republic,2016,NA,75.5,NA,NA,NA,Americas,Caribbean
Ecuador,2016,NA,76,NA,NA,NA,Americas,South America
El Salvador,2016,NA,75,NA,NA,NA,Americas,Central America
Greenland,2016,NA,72.2,NA,NA,NA,Americas,Northern America
Grenada,2016,NA,71.6,NA,NA,NA,Americas,Caribbean
Guatemala,2016,NA,72.8,NA,NA,NA,Americas,Central America
Guyana,2016,NA,67.2,NA,NA,NA,Americas,South America
Haiti,2016,NA,64.8,NA,NA,NA,Americas,Caribbean
Honduras,2016,NA,73.2,NA,NA,NA,Americas,Central America
Jamaica,2016,NA,75.2,NA,NA,NA,Americas,Caribbean
Mexico,2016,NA,76.2,NA,NA,NA,Americas,Central America
Nicaragua,2016,NA,78.2,NA,NA,NA,Americas,Central America
Panama,2016,NA,78.5,NA,NA,NA,Americas,Central America
Paraguay,2016,NA,74.5,NA,NA,NA,Americas,South America
Peru,2016,NA,79.7,NA,NA,NA,Americas,South America
Puerto Rico,2016,NA,78.8,NA,NA,NA,Americas,Caribbean
St. Lucia,2016,NA,74.8,NA,NA,NA,Americas,Caribbean
St. Vincent and the Grenadines,2016,NA,71.3,NA,NA,NA,Americas,Caribbean
Suriname,2016,NA,72.2,NA,NA,NA,Americas,South America
Trinidad and Tobago,2016,NA,72.5,NA,NA,NA,Americas,Caribbean
United States,2016,NA,79.1,NA,NA,NA,Americas,Northern America
Uruguay,2016,NA,77,NA,NA,NA,Americas,South America
Venezuela,2016,NA,74.8,NA,NA,NA,Americas,South America
