country,year,infant_mortality,life_expectancy,fertility,population,gdp,continent,region
India,1997,73.1,60.5,3.33,997817250,396405566741,Asia,Southern Asia
Indonesia,1997,46.7,66.7,2.58,202853850,179627234868,Asia,South-Eastern Asia
Iran,1997,33.2,70.3,2.72,62426086,91983567240,Asia,Southern Asia
Iraq,1997,37.6,65.2,5.23,21519356,16060664606,Asia,Western Asia
Israel,1997,6.4,77.9,2.93,5630066,106229768318,Asia,Western Asia
Japan,1997,3.8,80.4,1.37,125048424,4730755379022,Asia,Eastern Asia
Jordan,1997,24.9,72.8,4.4,4545248,7623330035,Asia,Western Asia
Kazakhstan,1997,42.7,63.9,2.05,15465649,16535570333,Asia,Central Asia
South Korea,1997,4.5,74.9,1.54,45283939,482107173876,Asia,Eastern Asia
Kuwait,1997,11.9,76.2,2.79,1686256,35387075587,Asia,Western Asia
Kyrgyz Republic,1997,47.5,65.3,3.04,4734761,1227326823,Asia,Central Asia
Lao,1997,91.5,54.4,4.92,5068658,1466704070,Asia,South-Eastern Asia
Lebanon,1997,19.9,74.4,2.47,3092684,16515619831,Asia,Western Asia
"Macao, China",1997,NA,77,1.12,412031,6199896345,Asia,Eastern Asia
Malaysia,1997,10.7,72.8,3.19,21808125,87623563754,Asia,South-Eastern Asia
Maldives,1997,46.7,70.8,4.02,265067,506194042,Asia,Southern Asia
Mongolia,1997,56.6,61.9,2.43,2335694,1055285084,Asia,Eastern Asia
Nepal,1997,69.6,63.4,4.47,22395247,4809777106,Asia,Southern Asia
Oman,1997,17.7,74.5,4.63,2227596,18387433053,Asia,Western Asia
Pakistan,1997,93.3,61.8,5.04,128845692,66724545016,Asia,Southern Asia
Philippines,1997,31.8,69,3.92,73042605,75719586808,Asia,South-Eastern Asia
Qatar,1997,12,74.6,3.48,528213,NA,Asia,Western Asia
Saudi Arabia,1997,22.1,76,4.59,19809633,176064764661,Asia,Western Asia
Singapore,1997,3.8,77.2,1.61,3653151,84672375059,Asia,South-Eastern Asia
Sri Lanka,1997,16,71.4,2.25,18478024,14108314847,Asia,Southern Asia
Syria,1997,22.6,73.4,4.28,15151962,18340734602,Asia,Western Asia
Tajikistan,1997,87,64.8,4.33,5936780,727680402.8,Asia,Central Asia
Thailand,1997,21.7,70.5,1.78,60544937,125344804675,Asia,South-Eastern Asia
Timor-Leste,1997,98.5,62.4,6.83,853867,NA,Asia,South-Eastern Asia
Turkey,1997,38.5,71.2,2.61,60394104,252520406456,Asia,Western Asia
Turkmenistan,1997,70.4,63.2,3.16,4335991,1971110760,Asia,Central Asia
United Arab Emirates,1997,10.5,72.4,3.05,2595220,91201636370,Asia,Western Asia
Uzbekistan,1997,56,66.9,3.14,23474760,12186087242,Asia,Central Asia
West Bank and Gaza,1997,27.3,74.2,5.93,2871637,3573173158,Asia,Western Asia
Vietnam,1997,28.9,71.1,2.31,77460429,26342722184,Asia,South-Eastern Asia
Yemen,1997,76.5,61.1,7.05,16349809,8249609781,Asia,Western Asia
Armenia,1998,29.2,70.5,1.5,3112958,1747400619,Asia,Western Asia
Azerbaijan,1998,68.1,65.6,2.19,7984531,4418836182,Asia,Western Asia
Bahrain,1998,12.1,74,2.86,618054,7257437617,Asia,Western Asia
Bangladesh,1998,70.6,63.9,3.35,126169583,42415457211,Asia,Southern Asia
Bhutan,1998,65.2,65.6,4.01,533506,372333012.9,Asia,Southern Asia
Brunei,1998,7.8,75.6,2.57,316873,5662077180,Asia,South-Eastern Asia
Cambodia,1998,87.1,59,4.06,11641509,3001981856,Asia,South-Eastern Asia
China,1998,33.5,69.4,1.48,1255262566,1027513181078,Asia,Eastern Asia
Cyprus,1998,6.4,77.1,1.86,908040,8457818690,Asia,Western Asia
Georgia,1998,34.5,71.4,1.69,4859954,2918521769,Asia,Western Asia
"Hong Kong, China",1998,NA,79.63,0.89,6559656,152759417050,Asia,Eastern Asia
India,1998,70.9,60.8,3.27,1016402907,420920935324,Asia,Southern Asia
Indonesia,1998,44.7,67,2.53,205753493,156048063636,Asia,South-Eastern Asia
Iran,1998,31.7,70.8,2.51,63616065,94504455313,Asia,Southern Asia
Iraq,1998,37,65.7,5.14,22200835,21649775889,Asia,Western Asia
Israel,1998,6.1,78.1,2.93,5764197,110603683416,Asia,Western Asia
Japan,1998,3.6,80.5,1.35,125266403,4635991355123,Asia,Eastern Asia
Jordan,1998,24.3,73,4.27,4621329,7852971166,Asia,Western Asia
Kazakhstan,1998,41.1,64.2,1.98,15238339,16221394497,Asia,Central Asia
South Korea,1998,4.7,75.4,1.48,45599569,449061334446,Asia,Eastern Asia
Kuwait,1998,11.5,76.3,2.88,1766247,36682969800,Asia,Western Asia
Kyrgyz Republic,1998,45.5,65.6,2.9,4817608,1253368676,Asia,Central Asia
Lao,1998,88.7,54.9,4.67,5165072,1524897140,Asia,South-Eastern Asia
Lebanon,1998,19,74.9,2.39,3113960,17108967140,Asia,Western Asia
"Macao, China",1998,NA,77.21,1.06,418810,5914701113,Asia,Eastern Asia
Malaysia,1998,10.1,73,3.09,22358128,81174981725,Asia,South-Eastern Asia
Maldives,1998,43.1,71.7,3.76,270292,555755697.9,Asia,Southern Asia
Mongolia,1998,53.8,62.1,2.31,2355588,1090530936,Asia,Eastern Asia
Nepal,1998,66.2,63.9,4.34,22866496,4954858717,Asia,Southern Asia
Oman,1998,16.4,74.8,4.3,2224922,18873291187,Asia,Western Asia
Pakistan,1998,91.4,62,4.86,132013680,68426177246,Asia,Southern Asia
Philippines,1998,31.1,69,3.89,74656228,75282895149,Asia,South-Eastern Asia
Qatar,1998,11.5,74.6,3.41,548618,NA,Asia,Western Asia
Saudi Arabia,1998,21.1,76.3,4.39,20302193,181055435208,Asia,Western Asia
Singapore,1998,3.6,77.6,1.48,3735531,82834715452,Asia,South-Eastern Asia
Sri Lanka,1998,15.3,72,2.24,18572347,14771179512,Asia,Southern Asia
Syria,1998,21.6,73.8,4.18,15568797,19503035378,Asia,Western Asia
Tajikistan,1998,83,64.9,4.2,6012308,766247464.2,Asia,Central Asia
Thailand,1998,20.8,70.4,1.75,61250974,112171099813,Asia,South-Eastern Asia
Timor-Leste,1998,94.4,62.8,6.99,845106,NA,Asia,South-Eastern Asia
Turkey,1998,36.3,72,2.56,61344874,258349119484,Asia,Western Asia
Turkmenistan,1998,69.2,63.3,3.02,4395293,2103175181,Asia,Central Asia
United Arab Emirates,1998,10.1,72.8,2.9,2733770,91467939985,Asia,Western Asia
Uzbekistan,1998,55.1,67.1,2.99,23845788,12710088994,Asia,Central Asia
West Bank and Gaza,1998,26.4,74.5,5.75,3000312,4003988813,Asia,Western Asia
Vietnam,1998,27.9,71.5,2.17,78462888,27861236672,Asia,South-Eastern Asia
Yemen,1998,74.4,61.5,6.8,16829935,8745138645,Asia,Western Asia
Armenia,1999,27.9,70.8,1.4,3093820,1805064840,Asia,Western Asia
Azerbaijan,1999,64.5,65.9,2.11,8047997,4745830059,Asia,Western Asia
Bahrain,1999,11.4,74.2,2.81,640904,7569507493,Asia,Western Asia
Bangladesh,1999,67.4,64.6,3.23,128746273,44480763467,Asia,Southern Asia
Bhutan,1999,62,66.5,3.81,548387,397898220,Asia,Southern Asia
Brunei,1999,7.6,75.8,2.48,323812,5834892612,Asia,South-Eastern Asia
Cambodia,1999,84.5,59.5,3.9,11928306,3359510628,Asia,South-Eastern Asia
China,1999,31.9,69.6,1.45,1262713651,1105604182840,Asia,Eastern Asia
Cyprus,1999,5.9,77.5,1.78,925491,8867754207,Asia,Western Asia
Georgia,1999,32.9,71.4,1.64,4801695,3002261650,Asia,Western Asia
"Hong Kong, China",1999,NA,79.99,0.88,6689135,156663870746,Asia,Eastern Asia
India,1999,68.6,61.2,3.21,1034976626,456543772248,Asia,Southern Asia
Indonesia,1999,42.9,67.2,2.5,208644079,157282606425,Asia,South-Eastern Asia
Iran,1999,30.1,71.3,2.34,64780362,96332003465,Asia,Southern Asia
Iraq,1999,36.4,65.9,5.05,22888600,27018920309,Asia,Western Asia
Israel,1999,5.9,78.5,2.92,5891263,114315400244,Asia,Western Asia
Japan,1999,3.4,80.6,1.34,125481050,4626750094250,Asia,Eastern Asia
Jordan,1999,23.8,73.2,4.16,4691402,8119265586,Asia,Western Asia
Kazakhstan,1999,39.4,65,1.94,15059994,16659372149,Asia,Central Asia
South Korea,1999,4.9,75.8,1.41,45908307,491660742720,Asia,Eastern Asia
Kuwait,1999,11.1,77.3,2.9,1853152,36026708083,Asia,Western Asia
Kyrgyz Republic,1999,43.5,65.8,2.78,4893658,1299189196,Asia,Central Asia
Lao,1999,86,55.5,4.42,5256207,1636311860,Asia,South-Eastern Asia
Lebanon,1999,18.1,75.6,2.31,3156661,17031450813,Asia,Western Asia
"Macao, China",1999,NA,77.42,1,425448,5772748287,Asia,Eastern Asia
Malaysia,1999,9.4,73.1,2.96,22898579,86157185425,Asia,South-Eastern Asia
Maldives,1999,39.4,72.3,3.51,275385,595920613.4,Asia,Southern Asia
Mongolia,1999,51,62.3,2.22,2376165,1124014260,Asia,Eastern Asia
Nepal,1999,62.8,64.6,4.21,23315053,5173495488,Asia,Southern Asia
Oman,1999,15.3,75.1,3.99,2225481,18849736049,Asia,Western Asia
Pakistan,1999,89.5,62.1,4.67,135158132,70930666164,Asia,Southern Asia
Philippines,1999,30.5,69.2,3.85,76285225,77603058843,Asia,South-Eastern Asia
Qatar,1999,11.1,74.6,3.33,570643,NA,Asia,Western Asia
Saudi Arabia,1999,20.2,76.6,4.19,20825955,179700216156,Asia,Western Asia
Singapore,1999,3.4,78,1.47,3822619,87967794883,Asia,South-Eastern Asia
Sri Lanka,1999,14.6,72.4,2.24,18670843,15406424815,Asia,Southern Asia
Syria,1999,20.7,74.1,4.07,15972430,18809964413,Asia,Western Asia
Tajikistan,1999,78.8,65.5,4.08,6094126,794598620.3,Asia,Central Asia
Thailand,1999,19.9,70.5,1.71,61973957,117160062361,Asia,South-Eastern Asia
Timor-Leste,1999,90.3,62.3,7.08,841063,278200000,Asia,South-Eastern Asia
Turkey,1999,34.2,71.5,2.51,62295617,249654780792,Asia,Western Asia
Turkmenistan,1999,67.8,63.5,2.91,4449427,2449271104,Asia,Central Asia
United Arab Emirates,1999,9.8,73,2.77,2884188,94122535024,Asia,Western Asia
Uzbekistan,1999,54,67.4,2.86,24194543,13256622820,Asia,Central Asia
West Bank and Gaza,1999,25.6,74.7,5.57,3119607,4355166734,Asia,Western Asia
Vietnam,1999,27,71.7,2.06,79399708,29191217010,Asia,South-Eastern Asia
Yemen,1999,71.9,62,6.57,17304422,9075314021,Asia,Western Asia
Armenia,2000,26.6,71.3,1.3,3076098,1911563665,Asia,Western Asia
Azerbaijan,2000,60.6,66.5,2.05,8117742,5272617196,Asia,Western Asia
Bahrain,2000,10.9,73.7,2.77,666855,7970690894,Asia,Western Asia
Bangladesh,2000,64.4,64.9,3.12,131280739,47124925462,Asia,Southern Asia
Bhutan,2000,59,65.9,3.61,564187,427808817.3,Asia,Southern Asia
Brunei,2000,7.6,75.9,2.4,330554,6001153318,Asia,South-Eastern Asia
Cambodia,2000,80.4,60,3.75,12197905,3654031716,Asia,South-Eastern Asia
China,2000,30.2,69.8,1.45,1269974572,1198474934199,Asia,Eastern Asia
Cyprus,2000,5.5,77.7,1.71,943287,9314937556,Asia,Western Asia
Georgia,2000,31.2,71.4,1.61,4743591,3057453461,Asia,Western Asia
"Hong Kong, China",2000,NA,80.36,0.88,6783502,169121013113,Asia,Eastern Asia
India,2000,66.4,61.5,3.15,1053481072,474691627708,Asia,Southern Asia
Indonesia,2000,41.1,67.5,2.48,211540428,165021012262,Asia,South-Eastern Asia
Iran,2000,28.6,71.4,2.19,65850062,101286514977,Asia,Southern Asia
Iraq,2000,35.8,65.8,4.97,23574751,25857106736,Asia,Western Asia
Israel,2000,5.6,78.6,2.92,6013711,124895151203,Asia,Western Asia
Japan,2000,3.3,81,1.32,125714674,4731198760271,Asia,Eastern Asia
Jordan,2000,23.2,73.4,4.05,4767476,8463892909,Asia,Western Asia
Kazakhstan,2000,37.5,64.9,1.92,14956769,18291990619,Asia,Central Asia
South Korea,2000,5.2,76.3,1.35,46206271,533384027729,Asia,Eastern Asia
Kuwait,2000,10.9,77.7,2.87,1929470,37718011469,Asia,Western Asia
Kyrgyz Republic,2000,41.6,65.9,2.67,4954850,1369691955,Asia,Central Asia
Lao,2000,83.2,56.1,4.19,5342879,1731198022,Asia,South-Eastern Asia
Lebanon,2000,17.1,75.9,2.23,3235380,17260364842,Asia,Western Asia
"Macao, China",2000,NA,77.63,0.94,431907,6101794939,Asia,Eastern Asia
Malaysia,2000,8.7,73.3,2.83,23420751,93789736842,Asia,South-Eastern Asia
Maldives,2000,35.6,73,3.27,280384,624337143.6,Asia,Southern Asia
Mongolia,2000,48.2,62.5,2.14,2397438,1136896162,Asia,Eastern Asia
Nepal,2000,59.6,65.2,4.07,23740145,5494252208,Asia,Southern Asia
Oman,2000,14.3,75.2,3.72,2239403,19867880550,Asia,Western Asia
Pakistan,2000,87.7,62.3,4.47,138250487,73952374970,Asia,Southern Asia
Philippines,2000,29.9,69.1,3.81,77932247,81026294681,Asia,South-Eastern Asia
Qatar,2000,10.6,74.7,3.24,593453,17759889598,Asia,Western Asia
Saudi Arabia,2000,19.4,76.8,3.99,21392273,188441864875,Asia,Western Asia
Singapore,2000,3.1,78.3,1.6,3918183,95922652586,Asia,South-Eastern Asia
Sri Lanka,2000,14,72.4,2.24,18783745,16330810304,Asia,Southern Asia
Syria,2000,19.8,74.4,3.96,16354050,19325894913,Asia,Western Asia
Tajikistan,2000,74.3,65.8,3.95,6186152,860550294.3,Asia,Central Asia
Thailand,2000,19.1,70.7,1.68,62693322,122725247706,Asia,South-Eastern Asia
Timor-Leste,2000,86.3,60.7,7.11,847185,316200000,Asia,South-Eastern Asia
Turkey,2000,32.1,73.8,2.45,63240157,266567531990,Asia,Western Asia
Turkmenistan,2000,66.1,63.7,2.84,4501419,2904662605,Asia,Central Asia
United Arab Emirates,2000,9.6,73.3,2.64,3050128,104337375343,Asia,Western Asia
Uzbekistan,2000,52.7,67.6,2.74,24518222,13760374488,Asia,Central Asia
West Bank and Gaza,2000,24.9,74.4,5.4,3223781,4113261233,Asia,Western Asia
Vietnam,2000,26.1,72,1.98,80285563,31172517272,Asia,South-Eastern Asia
Yemen,2000,69,62.4,6.36,17795219,9636342275,Asia,Western Asia
Armenia,2001,25.3,71.4,1.2,3060036,2094244952,Asia,Western Asia
Azerbaijan,2001,56.8,67.2,2.01,8195648,5794606298,Asia,Western Asia
Bahrain,2001,10.5,74.3,2.72,694893,8337342675,Asia,Western Asia
Bangladesh,2001,61.4,65.4,3.01,133776064,49610300682,Asia,Southern Asia
Bhutan,2001,56.1,67.5,3.42,580784,457700055.2,Asia,Southern Asia
Brunei,2001,7.5,76.1,2.34,337074,6165827450,Asia,South-Eastern Asia
Cambodia,2001,74.7,60.8,3.62,12448881,3947765866,Asia,South-Eastern Asia
China,2001,28.3,70,1.46,1277188787,1297948353737,Asia,Eastern Asia
Cyprus,2001,5.1,78.5,1.66,961482,9689915174,Asia,Western Asia
Georgia,2001,29.3,71.7,1.59,4685769,3204377911,Asia,Western Asia
"Hong Kong, China",2001,NA,80.73,0.9,6836538,169962054757,Asia,Eastern Asia
India,2001,64.2,61.9,3.08,1071888190,498161456345,Asia,Southern Asia
Indonesia,2001,39.4,67.8,2.48,214448301,171033497474,Asia,South-Eastern Asia
Iran,2001,27.1,71.3,2.08,66812736,105003397805,Asia,Southern Asia
Iraq,2001,35.2,66.4,4.88,24258794,24150537691,Asia,Western Asia
Israel,2001,5.4,78.8,2.92,6129980,124616185508,Asia,Western Asia
Japan,2001,3.1,81.3,1.31,125974298,4748016360517,Asia,Eastern Asia
Jordan,2001,22.6,73.6,3.97,4850227,8909880504,Asia,Western Asia
Kazakhstan,2001,35.7,65.1,1.94,14942788,20761409353,Asia,Central Asia
South Korea,2001,5.5,76.7,1.3,46492324,554577928769,Asia,Eastern Asia
Kuwait,2001,10.7,77.6,2.8,1990022,37992985756,Asia,Western Asia
Kyrgyz Republic,2001,39.8,66,2.59,4998286,1442581268,Asia,Central Asia
Lao,2001,80.5,56.6,3.99,5424701,1830766369,Asia,South-Eastern Asia
Lebanon,2001,16.1,76.3,2.14,3359875,17942756150,Asia,Western Asia
"Macao, China",2001,NA,77.83,0.89,438088,6278746992,Asia,Eastern Asia
Malaysia,2001,8.1,73.6,2.68,23920963,94275263158,Asia,South-Eastern Asia
Maldives,2001,31.8,73.7,3.06,285298,645905368.7,Asia,Southern Asia
Mongolia,2001,45.3,62.7,2.1,2419729,1170465415,Asia,Eastern Asia
Nepal,2001,56.7,65.9,3.92,24140941,5757963273,Asia,Southern Asia
Oman,2001,13.3,75.4,3.49,2272547,21354315272,Asia,Western Asia
Pakistan,2001,86,62.5,4.29,141282077,75418468995,Asia,Southern Asia
Philippines,2001,29.4,69,3.77,79604541,83371189500,Asia,South-Eastern Asia
Qatar,2001,10.2,75,3.13,613720,18350889420,Asia,Western Asia
Saudi Arabia,2001,18.7,77.1,3.8,22007937,189473468746,Asia,Western Asia
Singapore,2001,2.9,78.6,1.41,4023237,94815323307,Asia,South-Eastern Asia
Sri Lanka,2001,13.6,73.3,2.24,18914866,16078438393,Asia,Southern Asia
Syria,2001,19,74.6,3.84,16694414,20331023655,Asia,Western Asia
Tajikistan,2001,69.7,66.1,3.85,6290413,948326437,Asia,Central Asia
Thailand,2001,18.3,71.2,1.64,63415174,125385028151,Asia,South-Eastern Asia
Timor-Leste,2001,82.4,64.4,7.09,865848,276900000,Asia,South-Eastern Asia
Turkey,2001,30.2,74.4,2.4,64182694,251379908801,Asia,Western Asia
Turkmenistan,2001,64.4,64.1,2.78,4551762,3497984789,Asia,Central Asia
United Arab Emirates,2001,9.3,73.6,2.53,3217865,105797143934,Asia,Western Asia
Uzbekistan,2001,51.4,67.8,2.65,24814629,14338310216,Asia,Central Asia
West Bank and Gaza,2001,24.2,74.7,5.25,3309978,3504929191,Asia,Western Asia
Vietnam,2001,25.3,72.2,1.94,81123685,33321830052,Asia,South-Eastern Asia
Yemen,2001,66.1,62.8,6.17,18306287,10002874611,Asia,Western Asia
Armenia,2002,24.2,71.6,1.2,3047249,2370398385,Asia,Western Asia
Azerbaijan,2002,53.1,67.6,2,8280599,6408834566,Asia,Western Asia
Bahrain,2002,10.2,74.8,2.67,725365,8775886900,Asia,Western Asia
Bangladesh,2002,58.6,65.8,2.91,136228456,51800799317,Asia,Southern Asia
Bhutan,2002,53.3,68.1,3.24,598421,498509593.5,Asia,Southern Asia
Brunei,2002,7.5,76.3,2.29,343383,6404574284,Asia,South-Eastern Asia
Cambodia,2002,68.3,61.6,3.5,12681984,4211787743,Asia,South-Eastern Asia
China,2002,26.2,70.2,1.47,1284349938,1416061653927,Asia,Eastern Asia
Cyprus,2002,4.7,78.7,1.61,979883,9892554194,Asia,Western Asia
Georgia,2002,27.4,71.6,1.59,4629853,3379780412,Asia,Western Asia
"Hong Kong, China",2002,NA,81.08,0.92,6854755,173091030717,Asia,Eastern Asia
India,2002,62,62.3,3.02,1090189358,517627284474,Asia,Southern Asia
Indonesia,2002,37.8,68,2.47,217369087,178729107603,Asia,South-Eastern Asia
Iran,2002,25.6,71.3,1.99,67696677,112895031237,Asia,Southern Asia
Iraq,2002,34.6,66.1,4.8,24943793,22266795751,Asia,Western Asia
Israel,2002,5.2,78.6,2.91,6240215,123898976676,Asia,Western Asia
Japan,2002,3,81.6,1.3,126249509,4761764168337,Asia,Eastern Asia
Jordan,2002,22.1,73.8,3.89,4938935,9425387992,Asia,Western Asia
Kazakhstan,2002,33.9,65.4,2,15010919,22796027469,Asia,Central Asia
South Korea,2002,5.6,77.1,1.25,46769579,594230347811,Asia,Eastern Asia
Kuwait,2002,10.6,78.2,2.72,2042215,39132775329,Asia,Western Asia
Kyrgyz Republic,2002,38.2,65.9,2.54,5027919,1442330936,Asia,Central Asia
Lao,2002,77.8,57.6,3.83,5502340,1939124836,Asia,South-Eastern Asia
Lebanon,2002,15.1,76.6,2.04,3522842,18548122592,Asia,Western Asia
"Macao, China",2002,NA,78.04,0.86,444178,6837767239,Asia,Eastern Asia
Malaysia,2002,7.6,73.8,2.54,24401977,99357631579,Asia,South-Eastern Asia
Maldives,2002,28.3,74.4,2.87,290147,684924265.6,Asia,Southern Asia
Mongolia,2002,42.5,62.9,2.09,2443503,1225863291,Asia,Eastern Asia
Nepal,2002,53.8,65.9,3.78,24516969,5764888196,Asia,Southern Asia
Oman,2002,12.5,75.4,3.3,2323203,21902763277,Asia,Western Asia
Pakistan,2002,84.4,62.6,4.13,144271586,77850284715,Asia,Southern Asia
Philippines,2002,28.9,69,3.71,81294378,86410818147,Asia,South-Eastern Asia
Qatar,2002,9.8,75,3,634388,19659942528,Asia,Western Asia
Saudi Arabia,2002,18.2,77.2,3.63,22668102,189716092331,Asia,Western Asia
Singapore,2002,2.6,78.9,1.37,4136102,98799423166,Asia,South-Eastern Asia
Sri Lanka,2002,13.2,73.7,2.25,19061066,16715893245,Asia,Southern Asia
Syria,2002,18.2,74.9,3.72,16997521,21530554051,Asia,Western Asia
Tajikistan,2002,65.3,66.5,3.76,6406518,1034624143,Asia,Central Asia
Thailand,2002,17.5,71.7,1.62,64136669,132052469496,Asia,South-Eastern Asia
Timor-Leste,2002,78.6,65.3,7.04,894837,283600000,Asia,South-Eastern Asia
Turkey,2002,28.3,75.1,2.36,65125766,266874563574,Asia,Western Asia
Turkmenistan,2002,62.7,64.4,2.74,4600172,4050666386,Asia,Central Asia
United Arab Emirates,2002,9.1,73.8,2.43,3394060,108371671742,Asia,Western Asia
Uzbekistan,2002,50,67.9,2.59,25088682,14911842625,Asia,Central Asia
West Bank and Gaza,2002,23.6,74.4,5.1,3380907,3151496301,Asia,Western Asia
Vietnam,2002,24.6,72.5,1.92,81917488,35681076633,Asia,South-Eastern Asia
Yemen,2002,63,63.3,5.98,18832097,10396510882,Asia,Western Asia
Armenia,2003,23,71.5,1.4,3036420,2703221164,Asia,Western Asia
Azerbaijan,2003,49.7,67.6,1.99,8371536,7126624037,Asia,Western Asia
Bahrain,2003,9.9,75.3,2.6,761595,9407750757,Asia,Western Asia
Bangladesh,2003,55.9,66.3,2.8,138600174,54523446362,Asia,Southern Asia
Bhutan,2003,50.6,68.5,3.07,616474,541274885.4,Asia,Southern Asia
Brunei,2003,7.4,76.5,2.25,349557,6590560241,Asia,South-Eastern Asia
Cambodia,2003,62.3,62.4,3.4,12901217,4570038145,Asia,South-Eastern Asia
China,2003,24.2,70.9,1.49,1291485488,1557667819320,Asia,Eastern Asia
Cyprus,2003,4.4,79,1.58,998150,10083883129,Asia,Western Asia
Georgia,2003,25.5,71.7,1.61,4575993,3753519944,Asia,Western Asia
"Hong Kong, China",2003,NA,81.4,0.95,6850361,178294170813,Asia,Eastern Asia
India,2003,59.9,62.8,2.95,1108369577,558747568021,Asia,Southern Asia
Indonesia,2003,36.3,68.2,2.48,220307809,187273018674,Asia,South-Eastern Asia
Iran,2003,24.3,70.1,1.93,68522074,120927152819,Asia,Southern Asia
Iraq,2003,34.1,66.1,4.71,25630426,13070609106,Asia,Western Asia
Israel,2003,4.9,79.1,2.91,6350762,125772558157,Asia,Western Asia
Japan,2003,2.9,81.7,1.3,126523884,4842005214501,Asia,Eastern Asia
Jordan,2003,21.5,74,3.83,5042538,9819187755,Asia,Western Asia
Kazakhstan,2003,32.1,65.3,2.08,15139324,24916058024,Asia,Central Asia
South Korea,2003,5.4,77.7,1.22,47043251,610885292932,Asia,Eastern Asia
Kuwait,2003,10.4,78.5,2.66,2095993,45910572015,Asia,Western Asia
Kyrgyz Republic,2003,36.7,66,2.53,5050867,1543731071,Asia,Central Asia
Lao,2003,75.2,58.4,3.71,5579003,2056771480,Asia,South-Eastern Asia
Lebanon,2003,14.1,76.9,1.95,3701464,19148597728,Asia,Western Asia
"Macao, China",2003,NA,78.25,0.84,450754,7698199299,Asia,Eastern Asia
Malaysia,2003,7.3,73.9,2.42,24869423,105108947368,Asia,South-Eastern Asia
Maldives,2003,24.9,75.3,2.72,294996,795445094.9,Asia,Southern Asia
Mongolia,2003,39.8,63.1,2.1,2469045,1311730535,Asia,Eastern Asia
Nepal,2003,51.2,66.8,3.63,24868900,5992315213,Asia,Southern Asia
Oman,2003,11.9,75.6,3.14,2385075,21968471566,Asia,Western Asia
Pakistan,2003,82.9,62.8,3.99,147251530,81623159361,Asia,Southern Asia
Philippines,2003,28.4,69.1,3.64,82971734,90705750112,Asia,South-Eastern Asia
Qatar,2003,9.5,75.2,2.85,668165,20346088723,Asia,Western Asia
Saudi Arabia,2003,17.6,77.4,3.48,23357887,204246598743,Asia,Western Asia
Singapore,2003,2.5,79.3,1.27,4254553,103324686776,Asia,South-Eastern Asia
Sri Lanka,2003,13,74,2.26,19217032,17708862282,Asia,Southern Asia
Syria,2003,17.5,75.1,3.61,17304339,21659737375,Asia,Western Asia
Tajikistan,2003,61,66.9,3.7,6532871,1140155805,Asia,Central Asia
Thailand,2003,16.7,72.1,1.59,64817254,141480983231,Asia,South-Eastern Asia
Timor-Leste,2003,74.8,65.7,6.97,929431,283900000,Asia,South-Eastern Asia
Turkey,2003,26.5,75.1,2.31,66060121,280926215534,Asia,Western Asia
Turkmenistan,2003,61.1,64.8,2.7,4648036,4743330338,Asia,Central Asia
United Arab Emirates,2003,8.9,74.1,2.33,3625798,117908964948,Asia,Western Asia
Uzbekistan,2003,48.6,68.1,2.54,25353547,15538140015,Asia,Central Asia
West Bank and Gaza,2003,23.1,74.4,4.96,3443333,3344165597,Asia,Western Asia
Vietnam,2003,23.9,72.8,1.91,82683039,38300485720,Asia,South-Eastern Asia
Yemen,2003,60.1,63.7,5.78,19374012,10786109544,Asia,Western Asia
Armenia,2004,21.9,71.8,1.4,3025982,2986190081,Asia,Western Asia
Azerbaijan,2004,46.7,67.8,1.99,8466304,7853539689,Asia,Western Asia
Bahrain,2004,9.6,75.7,2.53,807989,9934584799,Asia,Western Asia
Bangladesh,2004,53.4,66.8,2.7,140843786,57942340648,Asia,Southern Asia
Bhutan,2004,47.9,68.9,2.92,634235,584394624.3,Asia,Southern Asia
Brunei,2004,7.4,76.7,2.21,355700,6623797619,Asia,South-Eastern Asia
Cambodia,2004,57.4,63.2,3.31,13112334,5042604253,Asia,South-Eastern Asia
China,2004,22.2,71.4,1.5,1298573031,1714992269071,Asia,Eastern Asia
Cyprus,2004,4.2,79.1,1.55,1015827,10509896324,Asia,Western Asia
Georgia,2004,23.6,71.5,1.64,4524444,3973376002,Asia,Western Asia
"Hong Kong, China",2004,NA,81.68,0.97,6841705,193389645331,Asia,Eastern Asia
India,2004,57.8,63.2,2.88,1126419321,602602553782,Asia,Southern Asia
Indonesia,2004,36,66.7,2.49,223268606,196694488177,Asia,South-Eastern Asia
Iran,2004,23,71.5,1.9,69321953,127075151562,Asia,Southern Asia
Iraq,2004,33.5,66.3,4.63,26320530,19148442340,Asia,Western Asia
Israel,2004,4.7,79.5,2.91,6470045,131865380689,Asia,Western Asia
Japan,2004,2.9,81.9,1.3,126773081,4956311889695,Asia,Eastern Asia
Jordan,2004,20.9,74.1,3.78,5171633,10659607238,Asia,Western Asia
Kazakhstan,2004,30.3,65.3,2.18,15294474,27307999594,Asia,Central Asia
South Korea,2004,5.2,78.2,1.2,47320454,639102209101,Asia,Eastern Asia
Kuwait,2004,10.3,78.1,2.63,2166344,50593450361,Asia,Western Asia
Kyrgyz Republic,2004,35.3,66.2,2.54,5077515,1652206887,Asia,Central Asia
Lao,2004,72.7,59.3,3.62,5658894,2187534747,Asia,South-Eastern Asia
Lebanon,2004,13.1,77.1,1.85,3863271,20580683499,Asia,Western Asia
